species_id,tautomer_id,protomer_id,protomer_smiles,is_zwitterion,conformer_qm_count,conformer_labels,conformer_gas_sp_energy_kcal_mol_list,conformer_gas_sp_energy_xtb_kcal_mol_list,conformer_solvation_free_energy_kcal_mol_list,conformer_rrho_contribution_kcal_mol_list,conformer_solution_phase_free_energy_kcal_mol_list,solvation_free_energy_kcal_mol,gas_sp_energy_kcal_mol,gas_sp_energy_xtb_kcal_mol,rrho_contribution_kcal_mol,solution_phase_free_energy_kcal_mol,delta_g_kcal_mol,boltzmann_fraction,workflow_status,connectivity_mismatch,formal_charge,solvent
IXSYUULNYWPWNY-UHFFFAOYSA-N,0,0,CN(C)C(C(=O)O)C(C)(C)C,False,2,"[""conf 2/2"", ""conf 1/2""]","[-326480.1146174365, -326479.23548988986]","[-23136.024270079153, -23135.304472538246]","[-12.59286012549829, -12.257770066348595]","[129.0841824079753, 128.98649563427955]","[-326363.62329515396, -326362.5067643219]",-12.859374707500661,-326480.2357146744,-23136.17823202127,128.62264874477657,-326363.70708358038,0,0.97857359578565606,conformer_refined,false,0,dmso
IXSYUULNYWPWNY-UHFFFAOYSA-N,0,1,C[NH+](C)C(C(=O)[O-])C(C)(C)C,True,3,"[""conf 1/3"", ""conf 2/3"", ""conf 3/3""]","[-326465.1552084726, -326463.8188467163, -326457.50695997325]","[-23118.19676462894, -23115.970985984284, -23107.31126223276]","[-26.25436888532604, -27.752861509388726, -33.108654870517285]","[130.5473088308858, 130.72139695194747, 129.97793441732892]","[-326360.86226852704, -326360.85031127377, -326360.6376804265]",-33.108730752574353,-326465.2142696043,-23118.21044652698,129.67493222067711,-326361.44291893841,2.2641646419651806,0.021426404214343896,conformer_refined,false,0,dmso
