unique_ID,SMILES,original_IUPAC_names,seed_formal_charge,pka_type,required_charge,found,protomer_count,reason,expansion_stage
perrin3560,Cc1cc(C)c(-c2oc3ccccc3c(=O)c2C)c(C)c1,"flavone, 3,2',4',6'-tetramethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3561,Cc1cc(C)c(-c2cc(=O)c3ccccc3o2)c(C)c1,"flavone, 2',4',6'-trimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3561a,Oc1ccc(-c2ccc3ccc(O)cc3[o+]2)cc1.[O-][Cl+3]([O-])([O-])[O-],"flavylium, perchlorate, 4',7-dihydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3562,OC1c2ccccc2-c2ccccc21,"fluorene, 9-hydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3563,CC1(O)c2ccccc2-c2ccccc21,"fluorene, 9-hydroxy-9-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3564,C=O,Formaldehyde,0,pKa1,-1,False,0,charge_state_unreachable,unlimited
perrin3564,C=O,Formaldehyde,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3566,C1CCOC1,"furan, tetrahydro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3567a,C[C@@H]1O[C@@H](CC1)C,"furan, tetrahydro-2,5-dimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3567b,C[C@@H]1O[C@H](CC1)C,"furan, tetrahydro-2,5-dimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3568,CC1CCCO1,"furan, tetrahydro-2-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3569,O=Cc1ccco1,Furfural,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3570,O=C(O)c1ccco1,2-Furoic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3572,C1CCCOCC1,Hexamethylene oxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3573,CC(C)C(=O)c1ccccc1,Isobutyrophenone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3575,CC(C)O,Isopropanol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3576,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,β-Lapachone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3577,CC(=O)C=C(C)C,Mesityl oxide,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3579,CCCCOC,Methyl n-butyl ether,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3580,COC(C)(C)C,Methyl t-butyl ether,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3581,CC(=O)C(C)(C)C,Methyl t-butyl ketone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3582,C=C1c2ccccc2C(=O)c2ccccc21,Methyleneanthrone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3583,CCOC,Methyl ethyl ether,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3584,CCC(C)=O,Methyl ethyl ketone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3585,COC(C)C,Methyl isopropyl ether,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3586,CC(=O)C(C)C,Methyl isopropyl ketone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3587,CCCOC,Methyl n-propyl ether,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3588,O=C1c2ccccc2C(=O)c2cc3ccccc3cc21,Naphthacenequinone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3589,c1ccc(Cc2ccc3ccccc3c2)cc1,"naphthalene, β-benzyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3591,O=C(O)c1cccc2ccccc12,α-Naphthoic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3592,O=C(O)c1ccc2ccccc2c1,β-Naphthoic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3593,O=C1C=CC(=O)c2ccccc21,p-Naphthoquinone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3594,CC(=O)c1ccc2ccccc2c1,β-Naphthyl methyl ketone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3595,O=[N+]([O-])c1ccccc1,Nitrobenzene,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3596,CC(C)(C)c1ccc([N+](=O)[O-])cc1,"Nitrobenzene, 4-t-butyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3597,O=[N+]([O-])c1cccc(Cl)c1,"Nitrobenzene, 3-chloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3598,O=[N+]([O-])c1ccc(Cl)cc1,"Nitrobenzene, 4-chloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3599,O=[N+]([O-])c1cccc(F)c1,"Nitrobenzene, 3-fluoro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3600,O=[N+]([O-])c1ccc(F)cc1,"Nitrobenzene, 4-fluoro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3601,O=[N+]([O-])c1ccc(O)cc1,p-Nitrophenol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3602,Cc1cccc([N+](=O)[O-])c1,3-Nitrotoluene,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3603,Cc1ccc([N+](=O)[O-])cc1,4-Nitrotoluene,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3605,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,Perylene,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3606,O=c1ccc2c3ccc(=O)c4cccc(c5cccc1c52)c43,"3,10-Perylenequinone-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3607,O=C1C(=O)c2ccccc2-c2ccccc21,Phenanthraquinone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3608,Oc1ccccc1,Phenol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3609,O=C(O)Cc1ccccc1,Phenylacetic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3613,CCC(=O)c1ccccc1,Propiophenone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3614,C1CCOCC1,"pyran, tetrahydro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3615,c1ccc2c(c1)cc1ccc3cc4c5ccccc5cc5ccc6cc2c1c3c6c54,Pyranthrene,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3616,c1cc2ccc3cccc4ccc(c1)c2c34,Pyrene,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3617,O=c1ccocc1,4-Pyrone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3618,Cc1cc(=O)cc(C)o1,"4-Pyrone, 2,6-dimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3619,O=c1cc(-c2ccccc2)oc(-c2ccccc2)c1,"4-Pyrone, 2,6-diphenyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3620,Cc1cc(=O)cc(-c2ccccc2)o1,"4-Pyrone, 2-methyl-6-phenyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3621,c1ccc2cc3cc4ccccc4cc3cc2c1,Tetracene,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3622,C1CCSC1,"thiophene, tetrahydro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3623,OC(c1ccccc1)(c1ccccc1)c1ccccc1,Triphenylcarbinol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3624,COc1ccc(C(O)(c2ccccc2)c2ccc(OC)cc2)cc1,"triphenylcarbinol, 4,4'-dimethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3625,O=[N+]([O-])c1ccc(C(O)(c2ccccc2)c2ccc([N+](=O)[O-])cc2)cc1,"triphenylcarbinol, 4,4-dinitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3626,COc1ccc(C(O)(c2ccc(OC)cc2OC)c2c(OC)cc(OC)cc2OC)c(OC)c1,"triphenylcarbinol, 2,4,6,2',4',2"",4""-heptamethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3627,COc1ccc(C(O)(c2ccc(OC)cc2OC)c2ccc(OC)cc2OC)c(OC)c1,"triphenylcarbinol, 2,4,2',4',2"",4""-hexamethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3628,COc1ccc(C(O)(c2ccccc2)c2ccccc2)cc1,"triphenylcarbinol, 4-methoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3629,Cc1ccc(C(O)(c2ccccc2)c2ccccc2)cc1,"triphenylcarbinol, 4-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3630,O=[N+]([O-])c1ccc(C(O)(c2ccccc2)c2ccccc2)cc1,"triphenylcarbinol, 4-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3631,COc1ccc(C(O)(c2ccccc2OC)c2ccc(OC)cc2OC)c(OC)c1,"triphenylcarbinol, 2,4,2',4',2""-pentamethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3632,CC(C)(C)c1ccc(C(O)(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)cc1,"triphenylcarbinol, 4,4',4""-tri-t-butyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3633,OC(c1cccc(Cl)c1)(c1cccc(Cl)c1)c1cccc(Cl)c1,"triphenylcarbinol, 3,3',3""-trichloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3634,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,"triphenylcarbinol, 4,4',4""-trichloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3635,CC(C)c1ccc(C(O)(c2ccc(C(C)C)cc2)c2ccc(C(C)C)cc2)cc1,"triphenylcarbinol, 4,4',4""-triisopropyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3636,COc1ccc(C(O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,"triphenylcarbinol, 4,4',4""-trimethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3637,Cc1ccccc1C(O)(c1ccccc1C)c1ccccc1C,"triphenylcarbinol, 2,2',2""-trimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3638,Cc1cccc(C(O)(c2cccc(C)c2)c2cccc(C)c2)c1,"triphenylcarbinol, 3,3',3""-trimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3639,Cc1ccc(C(O)(c2ccc(C)cc2)c2ccc(C)cc2)cc1,"triphenylcarbinol, 4,4',4""-trimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3640,O=[N+]([O-])c1ccc(C(O)(c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2)cc1,"triphenylcarbinol, 4,4',4""-trinitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3641,CC(C)(C)c1ccc(C(Cl)(c2ccccc2)c2ccccc2)cc1,"triphenylchloromethane, 4-t-butyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3642,CC(C)(C)c1ccc(C(Cl)(c2ccccc2)c2ccc(C(C)(C)C)cc2)cc1,"triphenylchloromethanc, 4,4'-di-t-butyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3643,c1ccc2c(c1)cc1ccc3c4ccc5cc6ccccc6c6ccc(c7ccc2c1c37)c4c56,Violanthrene A,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3644,c1ccc2c(c1)cc1ccc3c4ccc5cccc6c7ccccc7c(c7ccc2c1c37)c4c56,Violanthrene B,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3644,c1ccc2c(c1)cc1ccc3c4ccc5cccc6c7ccccc7c(c7ccc2c1c37)c4c56,Violanthrene B,0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin3656,Cc1cc(O)ccc1C1(c2ccc(O)cc2C)OS(=O)(=O)c2ccccc21,m-Cresol Purple,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3670,O=C1C=C/C(=C(/c2ccccc2)c2ccc(O)c3ccccc23)c2ccccc21,p-Naphtholbenzein,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3674,O=C1C=CC(=Nc2ccc(O)cc2)C=C1,Phenolindophenol,0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin3675,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,Phenolsulphonephthalein,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3688,Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OS(=O)(=O)c2ccccc21,Thymol Blue,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3696,C[As](C)(=O)O,Cacodylic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin3768,CP(C)C,"phosphine, trimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin596,Nc1cccc([N+](=O)[O-])c1,"aniline, 3-nitro-",0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin637,CC[N+]([O-])(CC)c1ccccc1,"N,N-Diethylaniline N-oxide",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin638,C[N+](C)([O-])c1ccccc1,"N,N-Dimethylaniline N-oxide",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin641,Cc1ccccc1[N+](C)(C)[O-],"N,N,2-Trimethylaniline N-oxide",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin642,Cc1ccc([N+](C)(C)[O-])cc1,"N,N,4-Trimethylaniline N-oxide",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin643,C[N+](C)(C)c1cccc(O)c1.[Cl-],3-Hydroxyphenyltrimethylammonium chloride,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin644,C[N+](C)(C)c1ccc(O)cc1.[Cl-],4-Hydroxyphenyltrimethylammonium chloride,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin822,[O-][N+](Cc1ccccc1)(Cc1ccccc1)Cc1ccccc1,"benzylamine-N-oxide, N,N-dibenzyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp4151,CCC(C)NCCNC(C)CC,"butane, 2-[2-(2-butylamino)ethyl]amino-",0,pKaH3,3,False,0,charge_state_unreachable,unlimited
perrin_supp4529,Nc1cccc([N+](=O)[O-])c1,"aniline, 3-nitro-",0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin_supp4809,CC(CNCCNCC(C)Cc1ccccc1)Cc1ccccc1,"benzene, (isopropylphenyl) aminoethylaminoethylaminoisopropyl-",0,pKaH3,3,False,0,charge_state_unreachable,unlimited
perrin_supp5068,CCOC(=O)c1cnc(C)c(C(=O)OCC)c1,"pyridine, 3,5-bis(ethoxycarbonyl)-2-methyl-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
perrin_supp5336,CC(=O)c1cccc[n+]1[O-],"pyridine 1-oxide, 2-acetyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5337,CC(=O)c1cc[n+]([O-])cc1,"pyridine 1-oxide, 4-acetyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5338,[O-][n+]1cccc(Br)c1,"pyridine 1-oxide, 3-bromo-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5339,[O-][n+]1ccccc1Cl,"pyridine 1-oxide, 2-chloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5340,[O-][n+]1cccc(Cl)c1,"pyridine 1-oxide, 3-chloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5341,[O-][n+]1ccc(Cl)cc1,"pyridine 1-oxide, 4-chloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5343,[O-][n+]1cc(Br)cc(Br)c1,"pyridine 1-oxide, 3,5-dibromo-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5344,[O-][n+]1c(Cl)cccc1Cl,"pyridine 1-oxide, 2,6-dichloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5345,[O-][n+]1cc(Cl)cc(Cl)c1,"pyridine 1-oxide, 3,5-dichloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5346,[O-][n+]1c(Cl)cccc1Cl,"pyridine 1-oxide, 2,6-dichloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5347,O=[N+]([O-])c1c(Cl)c[n+]([O-])cc1Cl,"pyridine 1-oxide, 3,5-dichloro-4-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5348,COc1cc(OC)c[n+]([O-])c1,"pyridine 1-oxide, 3,5-dimethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5349,COc1cc(OC)c([N+](=O)[O-])[n+]([O-])c1,"pyridine 1-oxide, 3,5-dimethoxy-2-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5350,Cc1cccc(C)[n+]1[O-],"pyridine 1-oxide, 2,6-dimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5351,Cc1cc(C)c[n+]([O-])c1,"pyridine 1-oxide, 3,5-dimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5352,Cc1cc([N+](=O)[O-])cc(C)[n+]1[O-],"pyridine 1-oxide, 2,6-dimethyl-4-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5353,Cc1c[n+]([O-])cc(C)c1[N+](=O)[O-],"pyridine 1-oxide, 3,5-dimethyl-4-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5354,O=[N+]([O-])c1cccc[n+]1[O-],"pyridine 1-oxide, 2-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5355,O=[N+]([O-])c1ccc[n+]([O-])c1,"pyridine 1-oxide, 3-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5356,O=[N+]([O-])c1cc[n+]([O-])cc1,"pyridine 1-oxide, 4-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp5357,Cc1cc(C)[n+]([O-])c(C)c1,"pyridine 1-oxide, 2,4,6-trimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp6449,O=C(O)C1CSCCO1,"4-Thiamorpholine, 2-carboxy-",0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin_supp6603,Nc1cccc(-c2cc(=O)c3ccccc3o2)c1,"flavone, 3'-amino-",0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin_supp6604,Nc1ccc(-c2cc(=O)c3ccccc3o2)cc1,"flavone, 4'-amino-",0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin_supp6644,CCC1=C(C)OC(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,"1-(3,4-dimoxyphenyl)-4-ethyl-6,7-dimethoxy-3-methyl-isobenzpyrylium ion",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp6717,[O-][n+]1cccc2cccc(O)c21,"quinoline 1-oxide, 8-hydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7152,CN(C)c1nc2n(C)ccnc-2c(=O)n1,"pteridine, 2-dimethylamino-4,8-dihydro-8-methyl-4-oxo-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
perrin_supp7154,CN(C)c1nc2n(C)c(-c3ccccc3)c(-c3ccccc3)nc-2c(=O)n1,"pteridine, 2-dimethylamino-4,8-dihydro-8-methyl-4-oxo-6,7-diphenyl-",0,pKa1,-1,False,0,charge_state_unreachable,unlimited
perrin_supp7391,Nc1cccc(-c2cc(=O)c3c(ccc4ccccc43)o2)c1,"5,6-Benzoflavone, 3'-amino-",0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin_supp7392,Nc1ccc(-c2cc(=O)c3c(ccc4ccccc43)o2)cc1,"5,6-Benzoflavone, 4'-amino-",0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin_supp7427,[O-][n+]1c2ccccc2[n+]([O-])c2ccccc21,"phenazine, 5,10-dioxide-",0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin_supp7553,NCCOS(=O)(=O)[O-],2-Aminoethyl sulphate,-1,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7720,CSC(C)(C)[C@H](N)C(=O)O,"penicillamine, S-methyl-",0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin_supp7736,O=C(O)[C@H](CO)Nc1ccccc1,Phenylserine,0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin_supp7739,O=C(O)C1CCCCN1,Piperidine-2-carboxylic acid,0,pKaH2,2,False,0,charge_state_unreachable,unlimited
perrin_supp7864,CC(C)=O,Acetone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7865,CC(=O)c1ccccc1,Acetophenone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7866,CC(=O)c1ccc(F)cc1,"acetophenone, p-fluoro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7867,CC(=O)c1ccc(C)cc1,"acetophenone, p-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7868,CC(=O)c1cccc2ccccc12,1-Acetylnaphthalene,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7869,CC(=O)c1ccc2ccccc2c1,2-Acetylnaphthalene,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7871,C=CC(=O)O,Acrylic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7876,CCC(C)(C)O,"t-Amyl, alcohol-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7877,COc1ccc([N+](=O)[O-])cc1,"anisole, 4-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7878,O=Cc1cccc2cc3ccccc3cc12,1-Anthraldehyde,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7879,O=Cc1c2ccccc2cc2ccccc12,9-Anthraldehyde,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7886,c1ccc2cccc-2cc1,Azulene,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7887,O=C(O)c1ccc2cccccc1-2,"azulene, 1-carboxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7888,Clc1ccc2cccccc1-2,"azulene, 1-chloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7890,Clc1cc(Cl)c2cccccc1-2,"azulene, 1,3-dichloro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7892,O=Cc1ccc2cccccc1-2,"azulene, 1-formyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7893,Cc1ccc2cccccc1-2,"azulene, 1-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7894,O=[N+]([O-])c1ccc2cccccc1-2,"azulene, 1-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7895,Cc1cc(C)c2cccc-2c(C)c1,"azulene, 4,6,8-trimethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7896,Cc1cc(C)c2ccc([N+](=O)[O-])c-2c(C)c1,"azulene, 4,6,8-trimethyl-1-nitro-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7897,O=Cc1ccccc1,Benzaldehyde,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7898,COc1ccc(C=O)cc1,"benzaldehyde, 4-methoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7899,Cc1ccc(C=O)cc1,"benzaldehyde, 4-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7900,COc1cc(OC)c(C=O)c(OC)c1,"benzaldehyde, 2,4,6-trimethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7921,COc1cccc(OC)c1,"benzene, 1,3-dimethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7922,Cc1c(C)c(C)c(C)c(C)c1C,"benzene, hexamethyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7923,CCOc1ccc(OCC)c(OCC)c1,"benzene, 1,3,4-triethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7924,COc1cc(OC)cc(OC)c1,"benzene, 1,3,5-trimethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7926,COc1ccc(C(O)c2ccc(OC)cc2)cc1,"benzhydrol, 4,4'-dimethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7927,O=c1ccoc2ccc3ccccc3c12,"5,6-Benzochromone",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7928,O=c1ccoc2c1ccc1ccccc12,"7,8-Benzochromone",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7934,O=C(O)c1ccccc1,Benzoic acid,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7936,O=C(c1ccccc1)c1ccccc1,Benzophenone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7937,COc1ccc(C(=O)c2ccc(OC)cc2)cc1,"benzophenone, 4,4'-dimethoxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7938,O=C1C=Cc2cc3cccc4ccc5ccc1c2c5c43,"3H-Benzo[c,d]pyren-3-one",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7939,O=C1C=C(O)c2cc3cccc4ccc5ccc1c2c5c43,"3H-Benzo[c,d]pyren-3-one, 5-hydroxy-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7940,CC1=CC(=O)c2ccc3ccc4cccc5cc1c2c3c45,"3H-Benzo[c,d]pyren-3-one, 5-methyl-",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7941,O=C1C=Cc2ccc3ccc4cccc5cc1c2c3c45,"5H-Benzo[c,d]pyren-5-one",0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7955,O=C(Cc1ccccc1)c1ccccc1,Benzyl phenyl ketone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7956,CCCCO,n-Butanol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7957,CCC(C)O,sec-Butanol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7958,CC(C)(C)O,t-Butanol,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
perrin_supp7960,C=C(C)[C@H]1CC=C(C)C(=O)C1,d-Carvone,0,pKaH1,1,False,0,charge_state_unreachable,unlimited
