unique_ID,SMILES,original_IUPAC_names,seed_formal_charge,pka_type,required_charge,found,protomer_count,reason,expansion_stage
perrin287,NCCCCCN,"pentane, 1,5-diamino-",0,pKaH1,1,True,1,,0
perrin287,NCCCCCN,"pentane, 1,5-diamino-",0,pKaH2,2,True,1,,0
perrin2870,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,Berberine,1,pKaH1,1,True,1,,0
perrin2871,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,Brucine,0,pKaH1,1,True,2,,0
perrin2871,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,Brucine,0,pKaH2,2,True,1,,0
perrin2872,CCCCN1C[C@@H](C)C[C@@H](O)[C@@H]1[C@@H](C)c1ccc2c(c1C)C[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,N-Butylveratramine,0,pKaH1,1,True,1,,0
perrin2873,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Caffeine,0,pKaH1,1,True,4,,0
perrin2874,C/C=C(/C)C(=O)O[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(O)C[C@H](O)[C@@]6(O)[C@@H](CN7C[C@@H](C)CC[C@H]7[C@@]6(C)O)[C@]5(O)C[C@@]42O[C@]13O,Cevadine,0,pKaH1,1,True,1,,0
perrin2876,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,Cinchonidine,0,pKaH1,1,True,2,,0
perrin2876,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,Cinchonidine,0,pKaH2,2,True,1,,0
perrin2877,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,Cinchonine,0,pKaH1,1,True,2,,0
perrin2877,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,Cinchonine,0,pKaH2,2,True,1,,0
perrin2878,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Cocaine,0,pKaH1,1,True,1,,0
perrin2879,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,Codeine,0,pKaH1,1,True,1,,0
perrin288,CC(C)C(C(C)C)N(C)C,"pentane, 2,4-dimethyl-3-dimethylamino-",0,pKaH1,1,True,1,,0
perrin2880,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,Colchicine,0,pKaH1,1,True,2,,0
perrin2881,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](O)c1ccnc2ccc(O)cc12,Cupreine,0,pKaH1,1,True,4,,0
perrin2882,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,Cytisine,0,pKaH1,1,True,2,,0
perrin2882,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,Cytisine,0,pKaH2,2,True,1,,0
perrin2883,CCC12CCCN3CCC4(c5cccc(OC)c5NC4CC1)C32,Deacetylaspidospermine,0,pKaH1,1,True,2,,0
perrin2883,CCC12CCCN3CCC4(c5cccc(OC)c5NC4CC1)C32,Deacetylaspidospermine,0,pKaH2,2,True,1,,0
perrin2886,Cc1ccn2c1[C@H](O)CC2,Desoxyretronecine,0,pKaH1,1,True,1,,0
perrin289,CC(C)NCC(F)(F)C(F)(F)C(F)(F)CNC(C)C,"pentane, 2,2,3,3,4,4-hexafluoro-1,5-bisisopropylamino-",0,pKb1,1,True,1,,0
perrin289,CC(C)NCC(F)(F)C(F)(F)C(F)(F)CNC(C)C,"pentane, 2,2,3,3,4,4-hexafluoro-1,5-bisisopropylamino-",0,pKb2,2,True,1,,0
perrin2890,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,Dihydrocodeine,0,pKaH1,1,True,1,,0
perrin2893,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5,Dihydromorphine,0,pKaH1,1,True,1,,0
perrin2895,CN1C[C@H](CO)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,α-Dihydrolysergol,0,pKaH1,1,True,2,,0
perrin2897,CN1C=CCC1c1cccnc1,Dihydronicotyrine,0,pKaH1,1,True,2,,0
perrin2899,CN1[C@H]2CC[C@@H]1[C@@H](C(=O)O)[C@@H](O)C2,Ecgonine,0,pKa1,-1,True,2,,0
perrin29,CC(N)=S,"methane, thiocarbamoyl-",0,pKaH1,1,True,3,,0
perrin290,CNCC(F)(F)C(F)(F)C(F)(F)CNC,"pentane, 2,2,3,3,4,4-hexafluoro-1,5-bismethylamino-",0,pKb1,1,True,1,,0
perrin290,CNCC(F)(F)C(F)(F)C(F)(F)CNC,"pentane, 2,2,3,3,4,4-hexafluoro-1,5-bismethylamino-",0,pKb2,2,True,1,,0
perrin2900,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1O)N2C,Ecgonine methyl ester,0,pKaH1,1,True,1,,0
perrin2901,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,Emetine,0,pKaH1,1,True,2,,0
perrin2901,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,Emetine,0,pKaH2,2,True,1,,0
perrin2902,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,Ergobasin,0,pKaH1,1,True,3,,0
perrin2903,C[C@@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,Ergobasinin,0,pKaH1,1,True,3,,0
perrin2904,C[C@@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,Ergometrinine,0,pKaH1,1,True,3,,0
perrin2905,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,Ergonovine,0,pKaH1,1,True,3,,0
perrin2906,CCOc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,Ethylmorphine,0,pKaH1,1,True,1,,0
perrin2907,CCN1C[C@@H](C)C[C@@H](O)[C@@H]1[C@@H](C)c1ccc2c(c1C)C[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,N-Ethylveratramine,0,pKaH1,1,True,1,,0
perrin2908,CC1CC(OC(=O)c2ccccc2)CC(C)(C)N1,β-Eucaine,0,pKaH1,1,True,1,,0
perrin2909,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,Eucodal,0,pKaH1,1,True,1,,0
perrin291,CC(=CC(C)=Nc1ccccc1)Nc1ccccc1,"pent-2-ene, 2-anilino-4-phenylimino-",0,pKaH1,1,True,8,,0
perrin2910,C=C[C@@]12CN(C)[C@@H]3[C@H]4CO[C@H](C[C@H]41)[C@@]1(C(O)=Nc4ccccc41)[C@@H]32,Gelsemine,0,pKaH1,1,True,4,,0
perrin2911,COc1ccc2c(c1)[nH]c1c(C)nccc12,Harmine,0,pKaH1,1,True,5,,0
perrin2912,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,Harmol,0,pKa1,-1,True,42,,0
perrin2912,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,Harmol,0,pKaH1,1,True,42,,0
perrin2913,C[C@H]1CCN2CCC[C@@H]12,Heliotridane,0,pKaH1,1,True,1,,0
perrin2915,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,Heroin,0,pKaH1,1,True,2,,0
perrin2916,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,Homatropine,0,pKaH1,1,True,1,,0
perrin2917,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,Hydrastine,0,pKaH1,1,True,1,,0
perrin2918,CN1CCc2cc3c(cc2C1O)OCO3,Hydrastinine,0,pKaH1,1,True,1,,0
perrin2919,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,Hydroquinine,0,pKaH1,1,True,2,,0
perrin292,C#CCCCN(C)C,"pent-4-yne, 1-dimethylamino-",0,pKaH1,1,True,1,,0
perrin2920,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2O)N(C)CC[C@@]341,10-Hydroxycodeine,0,pKaH1,1,True,1,,0
perrin2921,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2,Hyoscyamine,0,pKaH1,1,True,1,,0
perrin2922,CN1C[C@@H](C(=O)O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,Isolysergic acid,0,pKa1,-1,True,2,,0
perrin2922,CN1C[C@@H](C(=O)O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,Isolysergic acid,0,pKaH1,1,True,2,,0
perrin2923,CC[C@H]1C(=O)OC[C@@H]1Cc1cncn1C,Isopilocarpine,0,pKaH1,1,True,2,,0
perrin2924,OC[C@H]1CCN2CCC[C@@H]12,Isoretronecanol,0,pKaH1,1,True,1,,0
perrin2925,CN1C[C@H](C(=O)O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,Lysergic acid,0,pKa1,-1,True,2,,0
perrin2925,CN1C[C@H](C(=O)O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,Lysergic acid,0,pKaH1,1,True,2,,0
perrin2928,CN1CCC[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,6-Methyl ergoline,0,pKaH1,1,True,2,,0
perrin2929,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,Morphine,0,pKa1,-1,True,2,,0
perrin2929,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,Morphine,0,pKaH1,1,True,1,,0
perrin293,CCCCCCN,"hexane, 1-amino-",0,pKaH1,1,True,1,,0
perrin2930,c1cncc(C2=NCCC2)c1,Myosmine,0,pKaH1,1,True,2,,0
perrin2932,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,Narcotine,0,pKaH1,1,True,1,,0
perrin2933,CN1CCC[C@H]1c1cccnc1,Nicotine,0,pKaH1,1,True,2,,0
perrin2933,CN1CCC[C@H]1c1cccnc1,Nicotine,0,pKaH2,2,True,1,,0
perrin2935,CN1CCCC1c1ccc[n+]([O-])c1,Nicotine oxide,0,pKaH1,1,True,1,,0
perrin2936,Cn1cccc1-c1cccnc1,Nicotyrine,0,pKaH1,1,True,2,,0
perrin2939,O=C(OC1C[C@@H]2CC[C@@H](C1)N2)[C@H](CO)c1ccccc1,Norhyoscyamine,0,pKaH1,1,True,1,,0
perrin294,NCCCCCCBr,"hexane, 1-amino-6-bromo-",0,pKaH1,1,True,1,,0
perrin2940,c1cncc(-c2ccc[nH]2)c1,Nornicotyrine,0,pKaH1,1,True,2,,0
perrin2942,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,Papaverine,0,pKaH1,1,True,2,,0
perrin2943,CC(=O)CC1CCCCN1,Pelletierine,0,pKaH1,1,True,3,,0
perrin2944,CCCCCN1C[C@@H](C)C[C@@H](O)[C@@H]1[C@@H](C)c1ccc2c(c1C)C[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,N-Pentylveratramine,0,pKaH1,1,True,1,,0
perrin2945,O=c1[nH]ccc2c1cnc1ccccc12,Perlolidine,0,pKa1,-1,True,3,,0
perrin2945,O=c1[nH]ccc2c1cnc1ccccc12,Perlolidine,0,pKaH1,1,True,6,,0
perrin2946,COc1ccc(-[n+]2cc3c(=O)[nH]ccc3c3ccccc32)cc1OC,Perloline,1,pKaH1,1,True,2,,0
perrin2947,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Physostigmine,0,pKaH1,1,True,3,,0
perrin2947,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Physostigmine,0,pKaH2,2,True,3,,0
perrin2949,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,Pilocarpine,0,pKaH1,1,True,2,,0
perrin2949,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,Pilocarpine,0,pKaH2,2,True,1,,0
perrin295,CN(C)N=C(N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"hexane, 1-amino-dimethylhydrazono-undecafluoro-",0,pKb1,1,True,6,,0
perrin2950,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,Piperine,0,pKaH1,1,True,1,,0
perrin2951,OCC1CCN2CCC(O)C12,Platynecine,0,pKaH1,1,True,1,,0
perrin2952,CCCN1C[C@@H](C)C[C@@H](O)[C@@H]1[C@@H](C)c1ccc2c(c1C)C[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,N-Propylveratramine,0,pKaH1,1,True,1,,0
perrin2954,CN1C2CCC1[C@H](C(=O)O)[C@@H](O)C2,Pseudoecgonine,0,pKa1,-1,True,2,,0
perrin2955,COC(=O)C12CCC(CC(O)C1)N2C,Pseudoecgonine methyl ester,0,pKaH1,1,True,1,,0
perrin2956,CN1[C@@H]2CC[C@H]1C[C@H](O)C2,Pseudotropine,0,pKaH1,1,True,1,,0
perrin2957,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,Quinidine,0,pKaH1,1,True,2,,0
perrin2957,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,Quinidine,0,pKaH2,2,True,1,,0
perrin2958,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,Quinine,0,pKaH1,1,True,2,,0
perrin2958,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,Quinine,0,pKaH2,2,True,1,,0
perrin2958,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,Quinine,0,pKb2,2,True,1,,0
perrin2959,C[C@H]1CCN2CC[C@@H](O)[C@@H]12,Retronecanol,0,pKaH1,1,True,1,,0
perrin296,NCCCCCCO,"hexane, 1-amino-6-hydroxy-",0,pKaH1,1,True,1,,0
perrin2960,OCC1=CCN2CC[C@@H](O)[C@@H]12,Retronecine,0,pKaH1,1,True,1,,0
perrin2961,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,Scopolamine,0,pKaH1,1,True,1,,0
perrin2962,CN1[C@H]2C[C@H]3C[C@H]1[C@H](O3)[C@H]2O,Scopoline,0,pKaH1,1,True,1,,0
perrin2963,c1ccc2c3ccn4cc5c(cc4c-3nc2c1)CCCC5,Sempervirine,0,pKaH1,1,True,2,,0
perrin2964,C[C@H]1CC[C@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,Solanine,0,pKaH1,1,True,1,,0
perrin2965,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,Sparteine,0,pKaH1,1,True,2,,0
perrin2965,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,Sparteine,0,pKaH2,2,True,1,,0
perrin2966,CCC(C)(CN(C)C)OC(=O)c1ccccc1,Stovaine,0,pKaH1,1,True,1,,0
perrin2967,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,Strychnine,0,pKaH1,1,True,2,,0
perrin2967,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,Strychnine,0,pKaH2,2,True,1,,0
perrin297,CC(=NO)C(C)(C)CCCN,"hexane, 1-amino-5-hydroxyimino-4,4-dimethyl-",0,pKaH1,1,True,4,,0
perrin2970,COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,Tetrahydroserpentine,0,pKaH1,1,True,2,,0
perrin2971,COC1=CC=C2[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5,Thebaine,0,pKaH1,1,True,1,,0
perrin2972,Cn1cnc2c1c(=O)[nH]c(=O)n2C,Theobromine,0,pKa1,-1,True,3,,0
perrin2972,Cn1cnc2c1c(=O)[nH]c(=O)n2C,Theobromine,0,pKaH1,1,True,12,,0
perrin2973,Cn1c(=O)c2[nH]cnc2n(C)c1=O,Theophylline,0,pKa1,-1,True,3,,0
perrin2973,Cn1c(=O)c2[nH]cnc2n(C)c1=O,Theophylline,0,pKaH1,1,True,14,,0
perrin2974,CC(C)=CCn1cnc2ncnc(N)c21,Triacanthine,0,pKaH1,1,True,15,,0
perrin2975,CN1[C@@H]2CC[C@H]1CC(OC(=O)c1ccccc1)C2,Tropacocaine,0,pKaH1,1,True,1,,0
perrin2976,CN1[C@@H]2CC[C@H]1C[C@@H](O)C2,Tropine,0,pKaH1,1,True,1,,0
perrin2977,Cc1c([C@H](C)[C@@H]2NC[C@@H](C)C[C@H]2O)ccc2c1C[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,Veratramine,0,pKaH1,1,True,1,,0
perrin2978,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,Yohimbine,0,pKaH1,1,True,2,,0
perrin2978,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,Yohimbine,0,pKaH2,2,True,1,,0
perrin2979,C[C@H](N)C(=O)O,Alanine,0,pKa1,-1,True,2,,0
perrin2979,C[C@H](N)C(=O)O,Alanine,0,pKaH1,1,True,1,,0
perrin298,CCCCNCCCCCCNCCCC,"hexane, 1,6-bis-n-butylamino-",0,pKb1,1,True,1,,0
perrin298,CCCCNCCCCCCNCCCC,"hexane, 1,6-bis-n-butylamino-",0,pKb2,2,True,1,,0
perrin2980,C[C@H](N)C(=O)N[C@@H](C)C(=O)O,"alanine, alanyl-",0,pKa1,-1,True,4,,0
perrin2980,C[C@H](N)C(=O)N[C@@H](C)C(=O)O,"alanine, alanyl-",0,pKaH1,1,True,2,,0
perrin2981,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,"alanine, alanylalanyl-",0,pKa1,-1,True,6,,0
perrin2981,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,"alanine, alanylalanyl-",0,pKaH1,1,True,3,,0
perrin2982,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,"alanine, alanylalanylalanyl-",0,pKa1,-1,True,8,,0
perrin2982,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,"alanine, alanylalanylalanyl-",0,pKaH1,1,True,4,,0
perrin2983,C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)O,"alanine, alanyllysyl-",0,pKa1,-1,True,7,,0
perrin2983,C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)O,"alanine, alanyllysyl-",0,pKaH1,1,True,4,,0
perrin2983,C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)O,"alanine, alanyllysyl-",0,pKaH2,2,True,6,,0
perrin2987,CCN[C@@H](C)C(=O)O,"alanine, N-ethyl-",0,pKa1,-1,True,2,,0
perrin2987,CCN[C@@H](C)C(=O)O,"alanine, N-ethyl-",0,pKaH1,1,True,1,,0
perrin2988,C[C@H](NC(=O)CN)C(=O)O,"alanine, glycyl-",0,pKa1,-1,True,4,,0
perrin2988,C[C@H](NC(=O)CN)C(=O)O,"alanine, glycyl-",0,pKaH1,1,True,2,,0
perrin2989,C[C@H](NC(=O)[C@H](C)NC(=O)CN)C(=O)O,"alanine, glycylalanyl-",0,pKa1,-1,True,6,,0
perrin2989,C[C@H](NC(=O)[C@H](C)NC(=O)CN)C(=O)O,"alanine, glycylalanyl-",0,pKaH1,1,True,3,,0
perrin299,CC(C)(C)NCCCCCCNC(C)(C)C,"hexane, 1,6-bis-t-butylamino-",0,pKb1,1,True,1,,0
perrin299,CC(C)(C)NCCCCCCNC(C)(C)C,"hexane, 1,6-bis-t-butylamino-",0,pKb2,2,True,1,,0
perrin2990,C[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)O,"alanine, lysyl-",0,pKa1,-1,True,5,,0
perrin2990,C[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)O,"alanine, lysyl-",0,pKaH1,1,True,3,,0
perrin2990,C[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)O,"alanine, lysyl-",0,pKaH2,2,True,3,,0
perrin2992,CN[C@@H](C)C(=O)O,"alanine, N-methyl-",0,pKa1,-1,True,2,,0
perrin2992,CN[C@@H](C)C(=O)O,"alanine, N-methyl-",0,pKaH1,1,True,1,,0
perrin2993,CCCN[C@@H](C)C(=O)O,"alanine, N-n-propyl-",0,pKa1,-1,True,2,,0
perrin2993,CCCN[C@@H](C)C(=O)O,"alanine, N-n-propyl-",0,pKaH1,1,True,1,,0
perrin2994,N[C@@H](Cc1ccccn1)C(=O)O,"alanine, β-(2-pyridyl)-",0,pKa1,-1,True,2,,0
perrin2994,N[C@@H](Cc1ccccn1)C(=O)O,"alanine, β-(2-pyridyl)-",0,pKaH1,1,True,2,,0
perrin2994,N[C@@H](Cc1ccccn1)C(=O)O,"alanine, β-(2-pyridyl)-",0,pKaH2,2,True,1,,0
perrin2995,N[C@@H](Cc1cccnc1)C(=O)O,"alanine, β-(3-pyridyl)-",0,pKa1,-1,True,2,,0
perrin2995,N[C@@H](Cc1cccnc1)C(=O)O,"alanine, β-(3-pyridyl)-",0,pKaH1,1,True,2,,0
perrin2995,N[C@@H](Cc1cccnc1)C(=O)O,"alanine, β-(3-pyridyl)-",0,pKaH2,2,True,1,,0
perrin2996,N[C@@H](Cc1ccncc1)C(=O)O,"alanine, β-(4-pyridyl)-",0,pKaH1,1,True,2,,0
perrin2997,CCOC(=O)[C@H](C)N,α-Alanine ethyl ester,0,pKaH1,1,True,1,,0
perrin2998,C[C@H](O)[C@H](N)C(=O)O,Allothreonine,0,pKa1,-1,True,3,,0
perrin2998,C[C@H](O)[C@H](N)C(=O)O,Allothreonine,0,pKaH1,1,True,1,,0
perrin2999,CO[C@@H](C)[C@H](N)C(=O)O,"allothreonine, O-methyl-",0,pKa1,-1,True,2,,0
perrin2999,CO[C@@H](C)[C@H](N)C(=O)O,"allothreonine, O-methyl-",0,pKaH1,1,True,1,,0
perrin3,NCC(N)=O,"methane, C-amino-C-carbamoyl-",0,pKaH1,1,True,10,,unlimited
perrin3,NCC(N)=O,"methane, C-amino-C-carbamoyl-",0,pKaH2,2,True,4,,unlimited
perrin3,NCC(N)=O,"methane, C-amino-C-carbamoyl-",0,pKaH3,3,False,0,charge_state_unreachable,unlimited
perrin30,C[Si](C)(C)CN[Si](C)(C)C,"methane, trimethylsilyl-N-trimethylsilylamino-",0,pKaH1,1,True,1,,0
perrin30,C[Si](C)(C)CN[Si](C)(C)C,"methane, trimethylsilyl-N-trimethylsilylamino-",0,pKb1,1,True,1,,0
perrin300,CCCCCCN(CC(C)O)CC(C)O,"hexane, 1-(bis-2-hydroxypropyl)amino-",0,pKaH1,1,True,1,,0
perrin3000,NCC(=O)CC(=O)O,γ-Aminoacetoacetic acid,0,pKa1,-1,True,12,,0
perrin3000,NCC(=O)CC(=O)O,γ-Aminoacetoacetic acid,0,pKaH1,1,True,4,,0
perrin3001,Nc1ccccc1C(=O)O,2-Aminobenzoic acid,0,pKa1,-1,True,6,,0
perrin3001,Nc1ccccc1C(=O)O,2-Aminobenzoic acid,0,pKaH1,1,True,3,,0
perrin3002,CN(C)c1ccccc1C(=O)O,"2-Aminobenzoic acid, N,N-dimethyl-",0,pKa1,-1,True,1,,0
perrin3002,CN(C)c1ccccc1C(=O)O,"2-Aminobenzoic acid, N,N-dimethyl-",0,pKaH1,1,True,1,,0
perrin3003,Nc1c(O)cccc1C(=O)O,"2-Aminobenzoic acid, 3-hydroxy-",0,pKa2,-2,True,16,,0
perrin3003,Nc1c(O)cccc1C(=O)O,"2-Aminobenzoic acid, 3-hydroxy-",0,pKa1,-1,True,15,,0
perrin3003,Nc1c(O)cccc1C(=O)O,"2-Aminobenzoic acid, 3-hydroxy-",0,pKaH1,1,True,5,,0
perrin3004,CNc1ccccc1C(=O)O,"2-Aminobenzoic acid, N-methyl-",0,pKa1,-1,True,4,,0
perrin3004,CNc1ccccc1C(=O)O,"2-Aminobenzoic acid, N-methyl-",0,pKaH1,1,True,3,,0
perrin3005,NNC(=O)c1ccccc1N,2-Aminobenzoic acid hydrazide,0,pKa1,-1,True,42,,0
perrin3005,NNC(=O)c1ccccc1N,2-Aminobenzoic acid hydrazide,0,pKaH1,1,True,41,,0
perrin3005,NNC(=O)c1ccccc1N,2-Aminobenzoic acid hydrazide,0,pKaH2,2,True,46,,0
perrin3006,Nc1cccc(C(=O)O)c1,3-Aminobenzoic acid,0,pKa1,-1,True,2,,0
perrin3006,Nc1cccc(C(=O)O)c1,3-Aminobenzoic acid,0,pKaH1,1,True,1,,0
perrin3007,CN(C)c1cccc(C(=O)O)c1,"3-Aminobenzoic acid, N,N-dimethyl-",0,pKa1,-1,True,1,,0
perrin3007,CN(C)c1cccc(C(=O)O)c1,"3-Aminobenzoic acid, N,N-dimethyl-",0,pKaH1,1,True,1,,0
perrin3008,CNc1cccc(C(=O)O)c1,"3-Aminobenzoic acid, N-methyl-",0,pKa1,-1,True,2,,0
perrin3008,CNc1cccc(C(=O)O)c1,"3-Aminobenzoic acid, N-methyl-",0,pKaH1,1,True,1,,0
perrin3009,NNC(=O)c1cccc(N)c1,3-Aminobenzoic acid hydrazide,0,pKa1,-1,True,6,,0
perrin3009,NNC(=O)c1cccc(N)c1,3-Aminobenzoic acid hydrazide,0,pKaH1,1,True,6,,0
perrin3009,NNC(=O)c1cccc(N)c1,3-Aminobenzoic acid hydrazide,0,pKaH2,2,True,6,,0
perrin301,CC(C)NCCCCCCNC(C)C,"hexane, 1,6-bisisopropylamino-",0,pKb1,1,True,1,,0
perrin301,CC(C)NCCCCCCNC(C)C,"hexane, 1,6-bisisopropylamino-",0,pKb2,2,True,1,,0
perrin3010,Nc1ccc(C(=O)O)cc1,4-Aminobenzoic acid,0,pKa1,-1,True,4,,0
perrin3010,Nc1ccc(C(=O)O)cc1,4-Aminobenzoic acid,0,pKaH1,1,True,2,,0
