species_id,tautomer_id,protomer_id,protomer_smiles,is_zwitterion,conformer_qm_count,conformer_labels,conformer_gas_sp_energy_kcal_mol_list,conformer_gas_sp_energy_xtb_kcal_mol_list,conformer_solvation_free_energy_kcal_mol_list,conformer_rrho_contribution_kcal_mol_list,conformer_solution_phase_free_energy_kcal_mol_list,solvation_free_energy_kcal_mol,gas_sp_energy_kcal_mol,gas_sp_energy_xtb_kcal_mol,rrho_contribution_kcal_mol,solution_phase_free_energy_kcal_mol,delta_g_kcal_mol,boltzmann_fraction,workflow_status,connectivity_mismatch,formal_charge,solvent
COKUHRRKVBSLEL-UHFFFAOYSA-N,0,0,CC(C)CC(CC(C)C)(CC(C)C)C(C(=O)O)N(C)C,False,10,"[""conf 6/10"", ""conf 3/10"", ""conf 7/10"", ""conf 2/10"", ""conf 1/10"", ""conf 9/10"", ""conf 8/10"", ""conf 10/10"", ""conf 5/10"", ""conf 4/10""]","[-548456.3823610609, -548456.0115588364, -548455.6739474612, -548456.7305641084, -548456.9938732911, -548453.699173238, -548454.3154193608, -548454.2817471164, -548454.9830224701, -548454.7062360124]","[-40998.43122247879, -41000.48128688626, -40996.844518300895, -40998.8375348005, -40999.98097758986, -40996.70812169703, -40997.19987444869, -40995.70298317359, -40996.61688766664, -40996.82049884339]","[-15.993961474920294, -16.157741447650764, -16.461456033097303, -14.866954459502967, -14.965473446930872, -16.808468772254198, -16.369212140410028, -16.445140786771663, -15.046422169085012, -14.948530691131168]","[279.74218761502084, 279.60947373248746, 280.72765919712805, 280.2644058342966, 281.18416614410796, 280.06286924464877, 280.4679794834773, 281.86882390998915, 281.58372216982457, 281.241475153025]","[-548192.6341349209, -548192.5598265516, -548191.4077442971, -548191.3331127336, -548190.7751805938, -548190.4447727656, -548190.2166520178, -548188.8580639932, -548188.4457224694, -548188.4132915505]",-17.522607838892466,-548457.50646508695,-41000.7352950063,278.92526192050212,-548193.10345701838,0,0.99772650228054416,conformer_refined,false,0,dmso
COKUHRRKVBSLEL-UHFFFAOYSA-N,0,1,CC(C)CC(CC(C)C)(CC(C)C)C(C(=O)[O-])[NH+](C)C,True,2,"[""conf 1/2"", ""conf 2/2""]","[-548437.113472893, -548433.7810332663]","[-40970.789471576994, -40970.05953925858]","[-34.96984797058844, -33.81962310463077]","[282.58499834108767, 282.48771628150973]","[-548189.4983225226, -548185.1129400894]",-35.049301184845078,-548437.11560691928,-40970.941129537081,282.12368364488617,-548189.49868396344,3.6047730549471453,0.0022734977194558241,conformer_refined,false,0,dmso
