species_id,tautomer_id,protomer_id,protomer_smiles,is_zwitterion,conformer_qm_count,conformer_labels,conformer_gas_sp_energy_kcal_mol_list,conformer_gas_sp_energy_xtb_kcal_mol_list,conformer_solvation_free_energy_kcal_mol_list,conformer_rrho_contribution_kcal_mol_list,conformer_solution_phase_free_energy_kcal_mol_list,solvation_free_energy_kcal_mol,gas_sp_energy_kcal_mol,gas_sp_energy_xtb_kcal_mol,rrho_contribution_kcal_mol,solution_phase_free_energy_kcal_mol,delta_g_kcal_mol,boltzmann_fraction,workflow_status,connectivity_mismatch,formal_charge,solvent
KZSNJWFQEVHDMF-BYPYZUCNSA-N,0,0,CC(C)[C@H](N)C(=O)O,False,10,"[""conf 3/10"", ""conf 7/10"", ""conf 8/10"", ""conf 1/10"", ""conf 6/10"", ""conf 10/10"", ""conf 2/10"", ""conf 5/10"", ""conf 9/10"", ""conf 4/10""]","[-252503.0604011553, -252501.67212536704, -252501.7277990781, -252502.19207210554, -252500.89576225277, -252500.1016096252, -252500.46437613844, -252500.2160575177, -252499.92262750817, -252499.32299556167]","[-17177.832481521116, -17176.43578325615, -17176.360346951216, -17177.075031676704, -17176.30096800064, -17173.91009316958, -17174.746074891566, -17175.62681178653, -17175.108001360994, -17174.452581459675]","[-9.149088131839997, -9.588344763684168, -9.920297275463549, -9.41640716779088, -9.684353713215822, -9.873234064908816, -9.324790784577667, -9.976145618655163, -9.403856978309616, -9.336713464584864]","[79.86870911929458, 79.75739671720322, 80.17034917159756, 80.43880051639141, 80.0812634443594, 79.60454472469961, 79.61990425087839, 80.05928537871968, 79.7097560153271, 79.7778112043087]","[-252432.34078016784, -252431.5030734135, -252431.47774718198, -252431.16967875694, -252430.49885252162, -252430.37029896543, -252430.16926267213, -252430.13291775764, -252429.61672847116, -252428.88189782194]",-10.993820179796714,-252503.29774291068,-17178.102096858249,78.494446671351696,-252432.67505452584,6.8695996301830746,9.2160436988483063e-06,conformer_refined,false,0,water
KZSNJWFQEVHDMF-BYPYZUCNSA-N,0,1,CC(C)[C@H]([NH3+])C(=O)[O-],True,3,"[""conf 1/3"", ""conf 2/3"", ""conf 3/3""]","[-252485.63970335704, -252484.8278081137, -252483.47593883687]","[-17157.934502559736, -17157.203984641954, -17157.245338236677]","[-34.47474299555265, -33.76628479933541, -33.160738156864525]","[80.68207880595797, 80.11000099122545, 80.15501406369494]","[-252439.43236754663, -252438.48409192183, -252436.48166293005]",-34.678873222981359,-252485.78594752698,-17158.214421340406,79.614557225745784,-252439.54465415602,0,0.99999078395630114,conformer_refined,false,0,water
