species_id,tautomer_id,protomer_id,protomer_smiles,is_zwitterion,conformer_qm_count,conformer_labels,conformer_gas_sp_energy_kcal_mol_list,conformer_gas_sp_energy_xtb_kcal_mol_list,conformer_solvation_free_energy_kcal_mol_list,conformer_rrho_contribution_kcal_mol_list,conformer_solution_phase_free_energy_kcal_mol_list,solvation_free_energy_kcal_mol,gas_sp_energy_kcal_mol,gas_sp_energy_xtb_kcal_mol,rrho_contribution_kcal_mol,solution_phase_free_energy_kcal_mol,delta_g_kcal_mol,boltzmann_fraction,workflow_status,connectivity_mismatch,formal_charge,solvent
AGPKZVBTJJNPAG-WHFBIAKZSA-N,0,0,CC[C@H](C)[C@H](N)C(=O)O,False,9,"[""conf 2/9"", ""conf 5/9"", ""conf 1/9"", ""conf 4/9"", ""conf 3/9"", ""conf 8/9"", ""conf 6/9"", ""conf 7/9"", ""conf 9/9""]","[-277168.4038325866, -277167.72949300165, -277166.9516046001, -277166.8405103103, -277165.92157113494, -277166.05995659996, -277165.0519255189, -277166.18374005944, -277164.62840110675]","[-19163.0003331252, -19162.829022490965, -19161.869570157476, -19162.020110742676, -19161.623167596757, -19160.877993110244, -19160.534112353704, -19160.93659794693, -19160.113222361917]","[-9.255764742430724, -9.312868104570468, -9.316633161414847, -9.430212376220267, -9.605915028957936, -9.57642208367697, -9.881391688071636, -8.807722977949672, -9.476020567826874]","[95.99650050548539, 96.28535708224749, 96.19374420430219, 96.79702966658407, 96.34288628737656, 96.93079095655605, 97.02342689017982, 97.49711678413325, 96.72603433592754]","[-277081.66309682355, -277080.75700402394, -277080.0744935572, -277079.47369301994, -277079.1845998765, -277078.7055877271, -277077.9098903168, -277077.4943462532, -277077.37838733866]",-10.769502522144812,-277168.66009978612,-19163.485518281297,95.189853370225094,-277081.8344717733,6.3284631069982424,2.2971765552856138e-05,conformer_refined,false,0,water
AGPKZVBTJJNPAG-WHFBIAKZSA-N,0,1,CC[C@H](C)[C@H]([NH3+])C(=O)[O-],True,7,"[""conf 1/7"", ""conf 2/7"", ""conf 3/7"", ""conf 4/7"", ""conf 6/7"", ""conf 5/7"", ""conf 7/7""]","[-277150.7001513307, -277149.76353556605, -277150.2570180319, -277149.38234268076, -277148.3847635042, -277148.5935501337, -277147.2018817977]","[-19142.917734482227, -19142.226639648234, -19142.795956878734, -19142.021005546594, -19141.583219780015, -19141.69336528494, -19140.97131726037]","[-34.366183856539735, -34.74896463571823, -34.00662092790158, -34.210561506972084, -33.02833365783721, -32.94110984094244, -31.721858932837833]","[97.13956739911035, 97.40639874662067, 97.43084018227704, 97.17304880213857, 97.27672661586132, 97.52070085296772, 97.21398152688346]","[-277087.9267677881, -277087.10610145517, -277086.8327987775, -277086.4198553856, -277084.1363705462, -277084.01395912166, -277081.7097592036]",-35.247822777984858,-277151.06100381323,-19143.487276069183,96.140952898860945,-277088.1629348803,0,0.99997702823444712,conformer_refined,false,0,water
