species_id,tautomer_id,protomer_id,protomer_smiles,is_zwitterion,conformer_qm_count,conformer_labels,conformer_gas_sp_energy_kcal_mol_list,conformer_gas_sp_energy_xtb_kcal_mol_list,conformer_solvation_free_energy_kcal_mol_list,conformer_rrho_contribution_kcal_mol_list,conformer_solution_phase_free_energy_kcal_mol_list,solvation_free_energy_kcal_mol,gas_sp_energy_kcal_mol,gas_sp_energy_xtb_kcal_mol,rrho_contribution_kcal_mol,solution_phase_free_energy_kcal_mol,delta_g_kcal_mol,boltzmann_fraction,workflow_status,connectivity_mismatch,formal_charge,solvent
ROHFNLRQFUQHCH-YFKPBYRVSA-N,0,0,CC(C)C[C@H](N)C(=O)O,False,10,"[""conf 4/10"", ""conf 2/10"", ""conf 3/10"", ""conf 7/10"", ""conf 1/10"", ""conf 9/10"", ""conf 6/10"", ""conf 8/10"", ""conf 5/10"", ""conf 10/10""]","[-277167.75089423987, -277168.5447095805, -277167.1609685861, -277167.80772608623, -277166.8270886809, -277166.9467283219, -277166.6243583611, -277165.3792753045, -277164.72715304326, -277165.055936582]","[-19163.150313954382, -19163.631789989027, -19162.275574448584, -19162.831976788628, -19162.561122418265, -19163.238507287846, -19161.721322239006, -19162.306154747304, -19159.91158788267, -19161.541433548377]","[-9.649213182668289, -9.405739506731807, -9.950417730218577, -9.399464411991175, -9.454057736234665, -8.95330517593231, -9.187366209757847, -9.05809925810085, -9.62536782265389, -8.87047392535598]","[95.97951600587294, 96.69876686805658, 96.69793859006381, 97.29125859321337, 96.74840969664056, 96.69885821837576, 96.7113954836719, 96.85147694552758, 96.81575139166243, 96.50627899389013]","[-277081.42059141665, -277081.25168221915, -277080.4134477262, -277079.91593190504, -277079.53273672046, -277079.20117527945, -277079.1003290872, -277077.5858976171, -277077.5367694743, -277077.42013151344]",-10.807741367892065,-277168.89875041007,-19164.211675244427,95.245974747519114,-277081.86089685548,6.4252353049814701,1.9510184002248223e-05,conformer_refined,false,0,water
ROHFNLRQFUQHCH-YFKPBYRVSA-N,0,1,CC(C)C[C@H]([NH3+])C(=O)[O-],True,8,"[""conf 3/9"", ""conf 7/9"", ""conf 4/9"", ""conf 2/9"", ""conf 5/9"", ""conf 9/9"", ""conf 8/9"", ""conf 6/9""]","[-277149.3576894419, -277149.50818953884, -277150.1281991603, -277149.08948790416, -277149.00955280184, -277147.20726117975, -277148.4362180034, -277148.7158019041]","[-19141.53066541038, -19142.98795898966, -19142.09647546596, -19141.880250824175, -19143.246253853278, -19139.897696295564, -19142.70575543212, -19142.821584403304]","[-35.65697084468753, -34.904586985285874, -34.45780023975295, -35.08217216644573, -34.070626894256016, -35.493818381431126, -34.262644793319325, -34.11831761428481]","[97.26670066356068, 97.007079509094, 97.39067015388224, 97.25247669044883, 96.2362697959585, 97.18461553053416, 97.28408252538996, 97.44848975847323]","[-277087.747959623, -277087.40569701506, -277087.1953292461, -277086.91918338015, -277086.8439099001, -277085.51646403066, -277085.4147802713, -277085.3856297599]",-36.264800734207739,-277150.56922638562,-19143.864420221817,95.750046501167077,-277088.28613216046,0,0.99998048981599774,conformer_refined,false,0,water
